Index,Amplitude
3539,-1021054533
3540,-1147958015
3541,-1269478134
3542,-1385045020
3543,-1494116722
3544,-1596181747
3545,-1690761459
3546,-1777412326
3547,-1855727997
3548,-1925341210
3549,-1985925514
3550,-2037196797
3551,-2078914623
3552,-2110883354
3553,-2132953074
3554,-2145020285
3555,-2147028400
3556,-2138968000
3557,-2120876885
3558,-2092839894
3559,-2054988505
3560,-2007500225
3561,-1950597749
3562,-1884547923
3563,-1809660488
3564,-1726286629
3565,-1634817329
3566,-1535681534
3567,-1429344143
3568,-1316303827
3569,-1197090688
3570,-1072263779
3571,-942408477
3572,-808133739
3573,-670069249
3574,-528862461
3575,-385175567
3576,-239682387
3577,-93065214
3578,53988388
3579,200788812
3580,346647634
3581,490880849
3582,632812072
3583,771775716
3584,907120108
3585,1038210551
3586,1164432293
3587,1285193416
3588,1399927610
3589,1508096828
3590,1609193808
3591,1702744456
3592,1788310063
3593,1865489370
3594,1933920443
3595,1993282375
3596,2043296785
3597,2083729132
3598,2114389807
3599,2135135027
3600,2145867506
3601,2146536915
3602,2137140115
3603,2117721172
3604,2088371151
3605,2049227689
3606,2000474350
3607,1942339765
3608,1875096554
3609,1799060057
3610,1714586846
3611,1622073062
3612,1521952546
3613,1414694817
3614,1300802861
3615,1180810774
3616,1055281262
3617,924802996
3618,789987855
3619,651468058
3620,509893194
3621,365927180
3622,220245146
3623,73530269
3624,-73529427
3625,-220244307
3626,-365926349
3627,-509892375
3628,-651467255
3629,-789987071
3630,-924802235
3631,-1055280527
3632,-1180810070
3633,-1300802190
3634,-1414694183
3635,-1521951951
3636,-1622072509
3637,-1714586339
3638,-1799059596
3639,-1875096143
3640,-1942339405
3641,-2000474044
3642,-2049227437
3643,-2088370954
3644,-2117721032
3645,-2137140032
3646,-2146536890
3647,-2145867539
3648,-2135135117
3649,-2114389954
3650,-2083729336
3651,-2043297045
3652,-1993282688
3653,-1933920810
3654,-1865489788
3655,-1788310530
3656,-1702744969
3657,-1609194367
3658,-1508097428
3659,-1399928250
3660,-1285194092
3661,-1164433001
3662,-1038211289
3663,-907120873
3664,-771776503
3665,-632812878
3666,-490881670
3667,-346648467
3668,-200789651
3669,-53989231
3670,93064372
3671,239681549
3672,385174737
3673,528861644
3674,670068447
3675,808132957
3676,942407719
3677,1072263048
3678,1197089988
3679,1316303160
3680,1429343514
3681,1535680945
3682,1634816782
3683,1726286127
3684,1809660034
3685,1884547519
3686,1950597397
3687,2007499926
3688,2054988261
3689,2092839705
3690,2120876753
3691,2138967925
3692,2147028382
3693,2145020326
3694,2132953172
3695,2110883509
3696,2078914834
3697,2037197064
3698,1985925835
3699,1925341584
3700,1855728421
3701,1777412799
3702,1690761979
3703,1596182311
3704,1494117328
3705,1385045665
3706,1269478814
3707,1147958727
3708,1021055275
3709,889363573
3710,753501190
3711,614105254
3712,471829465
3713,327341026
3714,181317517
3715,34443718
3716,-112591604
3717,-259098928
3718,-404391205
3719,-547787084
3720,-688614109
3721,-826211870
3722,-959935102
3723,-1089156707
3724,-1213270699
3725,-1331695044
3726,-1443874389
3727,-1549282670
3728,-1647425571
3729,-1737842851
3730,-1820110497
3731,-1893842715
3732,-1958693735
3733,-2014359438
3734,-2060578779
3735,-2097135013
3736,-2123856708
3737,-2140618552
3738,-2147341941
3739,-2143995346
3740,-2130594460
3741,-2107202126
3742,-2073928044
3743,-2030928253
3744,-1978404400
3745,-1916602797
3746,-1845813263
3747,-1766367767
3748,-1678638868
3749,-1583037974
3750,-1480013404
3751,-1370048295
3752,-1253658329
3753,-1131389317
3754,-1003814643
3755,-871532568
3756,-735163431
3757,-595346736
3758,-452738157
3759,-308006456
3760,-161830356
3761,-14895350
3762,132109506
3763,278494835
3764,423574158
3765,566667126
3766,707102702
3767,844222312
3768,977382931
3769,1105960102
3770,1229350860
3771,1346976564
3772,1458285605
3773,1562755999
3774,1659897831
3775,1749255553
3776,1830410121
3777,1902980960
3778,1966627748
3779,2021052012
3780,2065998529
3781,2101256523
3782,2126660650
3783,2142091778
3784,2147477542
3785,2142792685
3786,2128059177
3787,2103346111
3788,2068769379
3789,2024491130
3790,1970719006
3791,1907705173
3792,1835745134
3793,1755176348
3794,1666376642
3795,1569762444
3796,1465786826
3797,1354937384
3798,1237733948
3799,1114726145
3800,986490820
3801,853629335
3802,716764746
3803,576538880
3804,433609329
3805,288646361
3806,142329783
3807,-4654251
3808,-151616459
3809,-297867661
3810,-442722009
3811,-585500207
3812,-725532695
3813,-862162789
3814,-994749761
3815,-1122671842
3816,-1245329141
3817,-1362146455
3818,-1472575967
3819,-1576099817
3820,-1672232529
3821,-1760523287
3822,-1840558051
3823,-1911961498
3824,-1974398778
3825,-2027577093
3826,-2071247062
3827,-2105203894
3828,-2129288348
3829,-2143387480
3830,-2147435171
3831,-2141412441
3832,-2125347533
3833,-2099315783
3834,-2063439267
3835,-2017886229
3836,-1962870291
3837,-1898649450
3838,-1825524870
3839,-1743839471
3840,-1653976316
3841,-1556356821
3842,-1451438772
3843,-1339714184
3844,-1221706992
3845,-1097970590
3846,-969085243
3847,-835655359
3848,-698306660
3849,-557683244
3850,-414444566
3851,-269262345
3852,-122817416
3853,24203467
3854,171110848
3855,317215802
3856,461833169
3857,604284765
3858,743902560
3859,880031815
3860,1012034152
3861,1139290542
3862,1261204216
3863,1377203459
3864,1486744290
3865,1589313017
3866,1684428642
3867,1771645120
3868,1850553447
3869,1920783583
3870,1982006182
3871,2033934141
3872,2076323942
3873,2108976798
3874,2131739583
3875,2144505550
3876,2147214835
3877,2139854730
3878,2122459753
3879,2095111476
3880,2057938150
3881,2011114099
3882,1954858905
3883,1889436378
3884,1815153318
3885,1732358075
3886,1641438919
3887,1542822216
3888,1436970431
3889,1324379957
3890,1205578787
3891,1081124042
3892,951599354
3893,817612129
3894,679790703
3895,538781390
3896,395245456
3897,249856014
3898,103294869
3899,-43750677
3900,-190591055
3901,-336537654
3902,-480906056
3903,-623019243
3904,-762210775
3905,-897827910
3906,-1029234671
3907,-1155814824
3908,-1276974770
3909,-1392146329
3910,-1500789401
3911,-1602394504
3912,-1696485160
3913,-1782620129
3914,-1860395480
3915,-1929446486
3916,-1989449330
3917,-2040122628
3918,-2081228748
3919,-2112574922
3920,-2134014152
3921,-2145445897
3922,-2146816550
3923,-2138119681
3924,-2119396076
3925,-2090733539
3926,-2052266482
3927,-2004175299
3928,-1946685512
3929,-1880066721
3930,-1804631336
3931,-1720733111
3932,-1628765489
3933,-1529159752
3934,-1422383003
3935,-1308935972
3936,-1189350672
3937,-1064187897
3938,-934034602
3939,-799501140
3940,-661218408
3941,-519834885
3942,-376013591
3943,-230428976
3944,-83763762
3945,63294262
3946,210055468
3947,355831616
3948,499939088
3949,641702090
3950,780455822
3951,915549598
3952,1046349894
3953,1172243319
3954,1292639496
3955,1406973826
3956,1514710135
3957,1615343194
3958,1708401083
3959,1793447405
3960,1870083335
3961,1937949487
3962,1996727603
3963,2046142042
3964,2085961075
3965,2115997969
3966,2136111866
3967,2146208442
3968,2146240349
3969,2136207437
3970,2116156756
3971,2086182334
3972,2046424735
3973,1997070404
3974,1938350789
3975,1870541255
3976,1793959797
3977,1708965543
3978,1615957076
3979,1515370560
3980,1407677696
3981,1293383511
3982,1173023990
3983,1047163559
3984,916392442
3985,781323893
3986,642591316
3987,500845300
3988,356750564
3989,210982842
3990,64225714
3991,-82832601
3992,-229502472
3993,-375096088
3994,-518930688
3995,-660331755
3996,-798636190
3997,-933195411
3998,-1063378401
3999,-1188574666
4000,-1308197096
4001,-1421684721
4002,-1528505340
4003,-1628158015
4004,-1720175424
4005,-1804126051
4006,-1879616208
4007,-1946291883
4008,-2003840400
4009,-2051991884
4010,-2090520529
4011,-2119245654
4012,-2138032552
4013,-2146793122
4014,-2145486281
4015,-2134118157
4016,-2112742062
4017,-2081458239
4018,-2040413393
4019,-1989800005
4020,-1929855427
4021,-1860860770
4022,-1783139585
4023,-1697056347
4024,-1603014743
4025,-1501455783
4026,-1392855729
4027,-1277723862
4028,-1156600095
4029,-1030052437
4030,-898674338
4031,-763081894
4032,-623910970
4033,-481814207
4034,-337457971
4035,-191519223
4036,-44682342
4037,102364075
4038,248930456
4039,394329475
4040,537879282
4041,678906697
4042,816750371
4043,950763885
4044,1080318782
4045,1204807510
4046,1323646280
4047,1436277796
4048,1542173870
4049,1640837903
4050,1731807207
4051,1814655181
4052,1888993309
4053,1954472981
4054,2010787130
4055,2057671669
4056,2094906734
4057,2122317709
4058,2139776051
4059,2147199889
4060,2144554408
4061,2131852014
4062,2109152276
4063,2076561644
4064,2034232953
4065,1982364703
4066,1921200130
4067,1851026068
4068,1772171597
4069,1685006508
4070,1589939561
4071,1487416574
4072,1377918331
4073,1261958323
4074,1140080347
4075,1012855952
4076,880881756
4077,744776656
4078,605178917
4079,462743185
4080,318137413
4081,172039731
4082,25135268
4083,-121887066
4084,-268337811
4085,-413530182
4086,-556783299
4087,-697425374
4088,-834796865
4089,-968253567
4090,-1097169632
4091,-1220940508
4092,-1338985769
4093,-1450751840
4094,-1555714595
4095,-1653381808
4096,-1743295468
4097,-1825033924
4098,-1898213862
4099,-1962492105
4100,-2017567218
4101,-2063180927
4102,-2099119325
4103,-2125213879
4104,-2141342218
4105,-2147428708
4106,-2143444807
4107,-2129409196
4108,-2105387697
4109,-2071492957
4110,-2027883928
4111,-1974765114
4112,-1912385616
4113,-1841037964
4114,-1761056743
4115,-1672817026
4116,-1576732615
4117,-1473254098
4118,-1362866738
4119,-1246088200
4120,-1123466117
4121,-995575526
4122,-863016173
4123,-726409695
4124,-586396711
4125,-443633813
4126,-298790488
4127,-152545983
4128,-5586111
4129,141399956
4130,287722927
4131,432696619
4132,575641174
4133,715886254
4134,852774176
4135,985663005
4136,1113929555
4137,1236972320
4138,1354214290
4139,1465105655
4140,1569126391
4141,1665788691
4142,1754639255
4143,1835261419
4144,1907277103
4145,1970348589
4146,2024180103
4147,2068519200
4148,2103157954
4149,2127933924
4150,2142730923
4151,2147479561
4152,2142157569
4153,2126789905
4154,2101448635
4155,2066252597
4156,2021366844
4157,1967001868
4158,1903412614
4159,1830897285
4160,1749795942
4161,1660488911
4162,1563394998
4163,1458969526
4164,1347702200
4165,1230114809
4166,1106758780
4167,978212594
4168,845079068
4169,707982534
4170,567565908
4171,424487675
4172,279418802
4173,133039592
4174,-13963508
4175,-160901128
4176,-307084199
4177,-451827196
4178,-594451343
4179,-734287805
4180,-870680815
4181,-1002990757
4182,-1130597163
4183,-1252901621
4184,-1369330581
4185,-1479338051
4186,-1582408147
4187,-1678057523
4188,-1765837628
4189,-1845336818
4190,-1916182279
4191,-1978041782
4192,-2030625235
4193,-2073686047
4194,-2107022285
4195,-2130477618
4196,-2143942052
4197,-2147352444
4198,-2140692803
4199,-2123994358
4200,-2097335417
4201,-2060840998
4202,-2014682241
4203,-1959075609
4204,-1894281869
4205,-1820604873
4206,-1738390129
4207,-1648023184
4208,-1549927816
4209,-1444564044
4210,-1332425972
4211,-1214039473
4212,-1089959722
4213,-960768592
4214,-827071927
4215,-689496699
4216,-548688068
4217,-405306358
4218,-260023959
4219,-113522175
4220,33511972
4221,180388965
4222,326420021
4223,470920328
4224,613212248
4225,752628502
4226,888515296
4227,1020235388
4228,1147171074
4229,1268727088
4230,1384333391
4231,1493447848
4232,1595558763
4233,1690187288
4234,1776889659
4235,1855259287
4236,1924928654
4237,1985571047
4238,2036902081
4239,2078681039
4240,2110711999
4241,2132844751
4242,2144975503
4243,2147047367
4244,2139050629
4245,2121022787
4246,2093048385
4247,2055258609
4248,2007830674
4249,1950986993
4250,1884994137
4251,1810161579
4252,1726840248
4253,1635420880
4254,1536332186
4255,1430038845
4256,1317039320
4257,1197863525
4258,1073070334
4259,943244968
4260,808996244
4261,670953723
4262,529764756
4263,386091452
4264,240607567
4265,93995351
4266,-53057657
4267,-199861852
4268,-345728792
4269,-489974433
4270,-631922333
4271,-770906826
4272,-906276143
4273,-1037395467
4274,-1163649913
4275,-1284447410
4276,-1399221476
4277,-1507433876
4278,-1608577149
4279,-1702176980
4280,-1787794432
4281,-1865028002
4282,-1933515502
4283,-1992935759
4284,-2043010121
4285,-2083503763
4286,-2114226790
4287,-2135035127
4288,-2145831191
4289,-2146564356
4290,-2137231183
4291,-2117875439
4292,-2088587894
4293,-2049505892
4294,-2000812709
4295,-1942736692
4296,-1875550188
4297,-1799568271
4298,-1715147257
4299,-1622683041
4300,-1522609233
4301,-1415395133
4302,-1301543520
4303,-1181588305
4304,-1056092017
4305,-925643174
4306,-790853516
4307,-652355142
4308,-510797541
4309,-366844549
4310,-221171235
4311,-74460736
4312,72598946
4313,219318176
4314,365008910
4315,508987932
4316,650580048
4317,789121262
4318,923961882
4319,1054469573
4320,1180032317
4321,1300061285
4322,1413993601
4323,1521294978
4324,1621462225
4325,1714025605
4326,1798551044
4327,1874642156
4328,1941942112
4329,2000135309
4330,2048948848
4331,2088153818
4332,2117566366
4333,2137048563
4334,2146509046
4335,2145903450
4336,2135234615
4337,2114552573
4338,2083954313
4339,2043583325
4340,1993628929
4341,1934325387
4342,1865950805
4343,1788825824
4344,1703312125
4345,1609810724
4346,1508760096
4347,1400634121
4348,1285939856
4349,1165215162
4350,1039026177
4351,907964668
4352,772645247
4353,633702498
4354,491787994
4355,347567244
4356,201716574
4357,54919951
4358,-92134218
4359,-238756324
4360,-384258779
4361,-527959249
4362,-669183847
4363,-807270300
4364,-941571050
4365,-1071456291
4366,-1196316926
4367,-1315567419
4368,-1428648543
4369,-1535030004
4370,-1634212923
4371,-1725732183
4372,-1809158602
4373,-1884100950
4374,-1950207786
4375,-2007169099
4376,-2054717770
4377,-2092630819
4378,-2120730451
4379,-2138884894
4380,-2147009011
4381,-2145064705
4382,-2133061093
4383,-2111054466
4384,-2079148026
4385,-2037491397
4386,-1986279929
4387,-1925753778
4388,-1856196782
4389,-1777935131
4390,-1691335832
4391,-1596804995
4392,-1494785922
4393,-1385757033
4394,-1270229621
4395,-1148745453
4396,-1021874229
4397,-890210915
4398,-754372946
4399,-614997336
4400,-472737690
4401,-328261135
4402,-182245195
4403,-35374614
4404,111661855
4405,258174686
4406,403476803
4407,546886812
4408,687732188
4409,825352436
4410,959102185
4411,1088354213
4412,1212502392
4413,1330964526
4414,1443185087
4415,1548637815
4416,1646828189
4417,1737295742
4418,1819616227
4419,1893403601
4420,1958311837
4421,2014036547
4422,2060316410
4423,2096934395
4424,2123718783
4425,2140543966
4426,2147331044
4427,2144048189
4428,2130710795
4429,2107381408
4430,2074169432
4431,2031230614
4432,1978766317
4433,1917022573
4434,1846288930
4435,1766897093
4436,1679219372
4437,1583666932
4438,1480687869
4439,1370765102
4440,1254414117
4441,1132180542
4442,1004637594
4443,872383386
4444,736038126
4445,596241207
4446,453648209
4447,308927821
4448,162758713
4449,15826346
4450,-131180238
4451,-277571651
4452,-422661389
4453,-565769052
4454,-706223534
4455,-843366173
4456,-976553836
4457,-1105161939
4458,-1228587372
4459,-1346251331
4460,-1457602029
4461,-1562117285
4462,-1659306974
4463,-1748715324
4464,-1829923054
4465,-1902549338
4466,-1966253596
4467,-2020737084
4468,-2065744303
4469,-2101064190
4470,-2126531113
4471,-2142025643
4472,-2147475120
4473,-2142853987
4474,-2128183916
4475,-2103533702
4476,-2069018943
4477,-2024801495
4478,-1971088718
4479,-1908132497
4480,-1836228067
4481,-1755712625
4482,-1666963748
4483,-1570397625
4484,-1466467105
4485,-1355659570
4486,-1238494654
4487,-1115521804
4488,-987317701
4489,-854483560
4490,-717642309
4491,-577435666
4492,-434521131
4493,-289568905
4494,-143258743
4495,3723233
4496,150687749
4497,296945613
4498,441810947
4499,584604404
4500,724656352
4501,861310016
4502,993924556
4503,1121878075
4504,1244570535
4505,1361426567
4506,1471898173
4507,1575467296
4508,1671648246
4509,1759989984
4510,1840078228
4511,1911537403
4512,1974032403
4513,2027270154
4514,2071000999
4515,2105019861
4516,2129167209
4517,2143329802
4518,2147441225
4519,2141482198
4520,2125480666
4521,2099511668
4522,2063696985
4523,2018204572
4524,1963247766
4525,1899084286
4526,1826015029
4527,1744382654
4528,1654569976
4529,1556998173
4530,1452124809
4531,1340441689
4532,1222472553
4533,1098770617
4534,969915984
4535,836512919
4536,699187017
4537,558582269
4538,415358044
4539,270185992
4540,123746900
4541,-23272504
4542,-170182772
4543,-316294966
4544,-460923891
4545,-603391308
4546,-743029115
4547,-879182478
4548,-1011212905
4549,-1138501237
4550,-1260450555
4551,-1376488975
4552,-1486072335
4553,-1588686741
4554,-1683850982
4555,-1771118785
4556,-1850080906
4557,-1920367052
4558,-1981647614
4559,-2033635217
4560,-2076086064
4561,-2108801081
4562,-2131626852
4563,-2144456334
4564,-2147229364
4565,-2139932936
4566,-2122601269
4567,-2095315639
4568,-2058204001
4569,-2011440393
4570,-1955244112
4571,-1889878691
4572,-1815650662
4573,-1732908118
4574,-1642039082
4575,-1543469685
4576,-1437662169
4577,-1325112720
4578,-1206349140
4579,-1081928371
4580,-952433887
4581,-818472953
4582,-680673781
4583,-539682581
4584,-396160534
4585,-250780687
4586,-104224801
4587,42819847
4588,189663692
4589,335618106
4590,479998636
4591,622128207
4592,761340300
4593,896982080
4594,1028417451
4595,1155030047
4596,1276226116
4597,1391437309
4598,1500123340
4599,1601774525
4600,1695914171
4601,1782100807
4602,1859930261
4603,1929037551
4604,1989098598
4605,2039831743
4606,2080999074
4607,2112407536
4608,2133909839
4609,2145405146
4610,2146839552
4611,2138206329
4612,2119545963
4613,2090945962
4614,2052540446
4615,2004509517
4616,1947078419
4617,1880516473
4618,1805135824
4619,1721289970
4620,1629372107
4621,1529813284
4622,1423080385
4623,1309673934
4624,1190125752
4625,1064996461
4626,934872857
4627,800365157
4628,662104134
4629,520738167
4630,376930192
4631,231354599
4632,84694066
4633,-62363641
4634,-209128893
4635,-354913433
4636,-499033602
4637,-640813547
4638,-779588390
4639,-914707344
4640,-1045536768
4641,-1171463135
4642,-1291895912
4643,-1406270328
4644,-1514050024
4645,-1614729564
4646,-1707836812
4647,-1792935139
4648,-1869625477
4649,-1937548184
4650,-1996384737
4651,-2045859220
4652,-2085739624
4653,-2115838927
4654,-2136015980
4655,-2146176160
4656,-2146271824
4657,-2136302521
4658,-2116315002
4659,-2086403000
4660,-2046706788
4661,-1997412520
4662,-1938751363
4663,-1870998410
4664,-1794471388
4665,-1709529172
4666,-1616570099
4667,-1516030102
4668,-1408380664
4669,-1294126610
4670,-1173803733
4671,-1047976291
4672,-917234351
4673,-782191031
4674,-643479617
4675,-501750598
4676,-357668613
4677,-211909338
4678,-65156311
4679,81902266
4680,228576763
4681,374179346
4682,518027210
4683,659445781
4684,797771872
4685,932356804
4686,1062569437
4687,1187799139
4688,1307458643
4689,1420986804
4690,1527851232
4691,1627550784
4692,1719617918
4693,1803620883
4694,1879165748
4695,1945898244
4696,2003505427
4697,2051717149
4698,2090307320
4699,2119094970
4700,2137945100
4701,2146769312
4702,2145526225
4703,2134221668
4704,2112908653
4705,2081687130
4706,2040703511
4707,1990149989
4708,1930263636
4709,1861325289
4710,1783658236
4711,1697626697
4712,1603634119
4713,1502121280
4714,1393564225
4715,1278472036
4716,1157384437
4717,1030869270
4718,899519830
4719,763952082
4720,624801771
4721,482721446
4722,338377392
4723,192446514
4724,45613156
4725,-101434104
4726,-248005689
4727,-393414249
4728,-536977888
4729,-678023363
4730,-815889240
4731,-949928995
4732,-1079514046
4733,-1204036705
4734,-1322913019
4735,-1435585517
4736,-1541525821
4737,-1640237122
4738,-1731256512
4739,-1814157154
4740,-1888550286
4741,-1954087040
4742,-2010460079
4743,-2057405044
4744,-2094701783
4745,-2122175395
4746,-2139697041
4747,-2147184552
4748,-2144602818
4749,-2131963943
4750,-2109327200
4751,-2076798742
4752,-2034531112
4753,-1982722526
4754,-1921615939
4755,-1851497913
4756,-1772697265
4757,-1685583534
4758,-1590565239
4759,-1488087970
4760,-1378632296
4761,-1262711510
4762,-1140869223
4763,-1013676817
4764,-881730762
4765,-745649821
4766,-606072146
4767,-463652289
4768,-319058129
4769,-172967742
4770,-26066222
4771,120957536
4772,267414063
4773,412616549
4774,555884064
4775,696544755
4776,833938991
4777,967422461
4778,1096369192
4779,1220174487
4780,1338257760
4781,1450065258
4782,1555072658
4783,1652787527
4784,1742751630
4785,1824543079
4786,1897778312
4787,1962113892
4788,2017248117
4789,2062922433
4790,2098922651
4791,2125079947
4792,2141271656
4793,2147421847
4794,2143501678
4795,2129529534
4796,2105570937
4797,2071738241
4798,2028190104
4799,1975130747
4800,1912808991
4801,1841517095
4802,1761589384
4803,1673400680
4804,1577364543
4805,1473931337
4806,1363586114
4807,1246846338
4808,1124259461
4809,996400357
4810,863868622
4811,727285765
4812,587292293
4813,444544707
4814,299712424
4815,153474636
4816,6517127
4817,-140470944
4818,-286800275
4819,-431784653
4820,-574744172
4821,-715008422
4822,-851919631
4823,-984835754
4824,-1113133478
4825,-1236211149
4826,-1353491594
4827,-1464424825
4828,-1568490619
4829,-1665200958
4830,-1754102319
4831,-1834777796
4832,-1906849061
4833,-1969978136
4834,-2023868976
4835,-2068268859
4836,-2102969572
4837,-2127808384
4838,-2142668815
4839,-2147481176
4840,-2142222899
4841,-2126918643
4842,-2101640177
4843,-2066506046
4844,-2021681012
4845,-1967375280
4846,-1903843520
4847,-1831383664
4848,-1750335513
4849,-1661079143
4850,-1564033124
4851,-1459652554
4852,-1348426926
4853,-1230877834
4854,-1107556527
4855,-979041321
4856,-845934889
4857,-708861436
4858,-568463769
4859,-425400285
4860,-280341881
4861,-133968810
4862,13032507
4863,159972710
4864,306162719
4865,450916974
4866,593556648
4867,733412833
4868,869829669
4869,1002167429
4870,1129805513
4871,1252145361
4872,1368613260
4873,1478663030
4874,1581778594
4875,1677476388
4876,1765307638
4877,1844860457
4878,1915761782
4879,1977679120
4880,2030322109
4881,2073443880
4882,2106842211
4883,2130360482
4884,2143888402
4885,2147362534
4886,2140766584
4887,2124131485
4888,2097535246
4889,2061102592
4890,2015004374
4891,1959456770
4892,1894720270
4893,1821098458
4894,1738936584
4895,1648619947
4896,1550572088
4897,1445252803
4898,1333155988
4899,1214807323
4900,1090761806
4901,961601148
4902,827931050
4903,690378361
4904,549588134
4905,406220607
4906,260948104
4907,114451882
4908,-32581062
4909,-179461218
4910,-325499789
4911,-470011925
4912,-612319934
4913,-751756462
4914,-887667620
4915,-1019416050
4916,-1146383917
4917,-1267975803
4918,-1383621502
4919,-1492778692
4920,-1594935479
4921,-1689612799
4922,-1776366659
4923,-1854790228
4924,-1924515736
4925,-1985216206
4926,-2036606982
4927,-2078447066
4928,-2110540248
4929,-2132736028
4930,-2144930317
4931,-2147065932
4932,-2139132855
4933,-2121168291
4934,-2093256484
4935,-2055528326
4936,-2008160745
4937,-1951375871
4938,-1885439997
4939,-1810662331
4940,-1727393543
4941,-1636024123
4942,-1536982549
4943,-1430733278
4944,-1317774567
4945,-1198636136
4946,-1073876688
4947,-944081283
4948,-809858598
4949,-671838071
4950,-530666952
4951,-387007265
4952,-241532702
4953,-94925469
4954,52126917
4955,198934854
4956,344809884
4957,489067924
4958,631032475
4959,770037791
4960,905432007
4961,1036580188
4962,1162867315
4963,1283701162
4964,1398515078
4965,1506770641
4966,1607960187
4967,1701609184
4968,1787278465
4969,1864566284
4970,1933110198
4971,1992588769
4972,2042723072
4973,2083278002
4974,2114063376
4975,2134934825
4976,2145794473
4977,2146591393
4978,2137321848
4979,2118029308
4980,2088804245
4981,2049783710
4982,2001150692
4983,1943133254
4984,1876003470
4985,1800076147
4986,1715707345
4987,1623292715
4988,1523265634
4989,1416095182
4990,1302283936
4991,1182365613
4992,1056902574
4993,926483178
4994,791719029
4995,653242103
4996,511701792
4997,367761849
4998,222097283
4999,75391189
5000,-71668452
5001,-218392004
5002,-364091404
5003,-508083393
5004,-649692719
5005,-788255304
5006,-923121357
5007,-1053658421
5008,-1179254342
5009,-1299320136
5010,-1413292754
5011,-1520637719
5012,-1620851636
5013,-1713464550
5014,-1798042153
5015,-1874187816
5016,-1941544455
5017,-1999796198
5018,-2048669874
5019,-2087936289
5020,-2117411303
5021,-2136956692
5022,-2146480798
5023,-2145938958
5024,-2135333713
5025,-2114714795
5026,-2084178898
5027,-2043869221
5028,-1993974795
5029,-1934729601
5030,-1866411471
5031,-1789340783
5032,-1703878960
5033,-1610426778
5034,-1509422481
5035,-1401339729
5036,-1286685379
5037,-1165997103
5038,-1039840870
5039,-908808292
5040,-773513846
5041,-634591999
5042,-492694225
5043,-348485956
5044,-202643458
5045,-55850661
5046,91204047
5047,237831054
5048,383342749
5049,527056754
5050,668299121
5051,806407491
5052,940734204
5053,1070649333
5054,1195543639
5055,1314831430
5056,1427953304
5057,1534378774
5058,1633608758
5059,1725177914
5060,1808656829
5061,1883654027
5062,1949817808
5063,2006837896
5064,2054446894
5065,2092421540
5066,2120583751
5067,2138801460
5068,2146989236
5069,2145108680
5070,2133168613
5071,2111225027
5072,2079380827
5073,2037785347
5074,1986633649
5075,1926165610
5076,1856664795
5077,1778457129
5078,1691909368
5079,1597427378
5080,1495454235
5081,1386468141
5082,1270980190
5083,1149531962
5084,1022692991
5085,891058089
5086,755244560
5087,615889303
5088,473645827
5089,329181182
5090,183172839
5091,36305504
5092,-110732084
5093,-257250394
5094,-402562326
5095,-545986437
5096,-686850138
5097,-824492847
5098,-958269088
5099,-1087551515
5100,-1211733857
5101,-1330233759
5102,-1442495514
5103,-1547992670
5104,-1646230497
5105,-1736748306
5106,-1819121615
5107,-1892964132
5108,-1957929572
5109,-2013713279
5110,-2060053654
5111,-2096733384
5112,-2123580458
5113,-2140468978
5114,-2147319744
5115,-2144100629
5116,-2130826729
5117,-2107560294
5118,-2074410430
5119,-2031532594
5120,-1979127863
5121,-1917441989
5122,-1846764249
5123,-1767426087
5124,-1679799560
5125,-1584295593
5126,-1481362055
5127,-1371481651
5128,-1255169669
5129,-1132971554
5130,-1005460356
5131,-873234041
5132,-736912684
5133,-597135566
5134,-454558175
5135,-309849128
5136,-163687039
5137,-16757339
5138,130250944
5139,276648415
5140,421748540
5141,564870871
5142,705344233
5143,842509875
5144,975724557
5145,1104363568
5146,1227823653
5147,1345525845
5148,1456918178
5149,1561478277
5150,1658715805
5151,1748174767
5152,1829435643
5153,1902117359
5154,1965879074
5155,2020421777
5156,2065489688
5157,2100871462
5158,2126401175
5159,2141959106
5160,2147472294
5161,2142914887
5162,2128308255
5163,2103720898
5164,2069268117
5165,2025111480
5166,1971458059
5167,1908559463
5168,1836710655
5169,1756248571
5170,1667550540
5171,1571032512
5172,1467147108
5173,1356381501
5174,1239255127
5175,1116317253
5176,988144396
5177,855337624
5178,718519736
5179,578332342
5180,435432852
5181,290491395
5182,144187675
5183,-2792214
5184,-149759010
5185,-296023509
5186,-440899803
5187,-583708492
5188,-723779873
5189,-860457080
5190,-993099164
5191,-1121084098
5192,-1243811695
5193,-1360706423
5194,-1471220102
5195,-1574834478
5196,-1671063650
5197,-1759456349
5198,-1839598058
5199,-1911112950
5200,-1973665656
5201,-2026962835
5202,-2070754548
5203,-2104835434
5204,-2129045669
5205,-2143271721
5206,-2147446875
5207,-2141551553
5208,-2125613400
5209,-2099707158
5210,-2063954316
5211,-2018522536
5212,-1963624872
5213,-1899518766
5214,-1826504845
5215,-1744925508
5216,-1655163324
5217,-1557639232
5218,-1452810573
5219,-1341168942
5220,-1223237884
5221,-1099570437
5222,-970746543
5223,-837370322
5224,-700067242
5225,-559481190
5226,-416271444
5227,-271109588
5228,-124676361
5229,22341537
5230,169254665
5231,315374071
5232,460014526
5233,602497738
5234,742155531
5235,878332976
5236,1010391468
5237,1137711719
5238,1259696657
5239,1375774233
5240,1485400100
5241,1588060166
5242,1683273006
5243,1770592118
5244,1849608018
